"cupboard";"a small room (or recess) or cabinet used for storage space";"";[sound:videos_bsl_signstation_cupboard.mp4];"https://media.signbsl.com/videos/bsl/signstation/cupboard.mp4";"<i>cupboard</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/cupboard";"Objects GCSE_vocabulary"
"duvet";"a soft quilt usually filled with the down of the eider";"";[sound:videos_bsl_youtube_mp4_lDRdXTd0p8g.mp4];"https://media.signbsl.com/videos/bsl/youtube/mp4/lDRdXTd0p8g.mp4";"<i>Duvet</i> <span style=""color:#666; font-size:80%;"">- Exeter Deaf Academy <a href=""https://thedeafacademy.ac.uk/"" rel=""nofollow"" target=""_blank"">More details</a></span>";"https://signbsl.com/sign/duvet";"Objects GCSE_vocabulary"
"hair dryer";"a hand-held electric blower that can blow warm air onto the hair; used for styling hair";"";[sound:videos_bsl_hairandbeauty_mp4_Hairdryer.mp4];"https://media.signbsl.com/videos/bsl/hairandbeauty/mp4/Hairdryer.mp4";"<i>Hairdryer</i> <span style=""color:#666; font-size:80%;"">- Hair and Beauty</span>";"https://signbsl.com/sign/hairdryer";"Objects GCSE_vocabulary"
"Internet";"a computer network consisting of a worldwide network of computer networks that use the TCP/IP network protocols to facilitate data transmission and exchange";"";[sound:videos_bsl_signstation_internet.mp4];"https://media.signbsl.com/videos/bsl/signstation/internet.mp4";"<i>internet</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/internet";"Objects GCSE_vocabulary"
"kettle";"a metal pot for stewing or boiling; usually has a lid";"";[sound:videos_bsl_signstation_kettle.mp4];"https://media.signbsl.com/videos/bsl/signstation/kettle.mp4";"<i>kettle</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/kettle";"Objects GCSE_vocabulary"
"lorry";"a large truck designed to carry heavy loads; usually without sides";"";[sound:videos_bsl_signstation_lorry.mp4];"https://media.signbsl.com/videos/bsl/signstation/lorry.mp4";"<i>lorry</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/lorry";"Objects GCSE_vocabulary"
"microwave";"kitchen appliance that cooks food by passing an electromagnetic wave through it; heat is produced by the absorption of microwave energy by the water molecules in the food";"";[sound:videos_bsl_signstation_microwave.mp4];"https://media.signbsl.com/videos/bsl/signstation/microwave.mp4";"<i>microwave</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/microwave";"Objects GCSE_vocabulary"
"mobile phone";"a hand-held mobile radiotelephone for use in an area divided into small sections (cells), each with its own short-range transmitter/receiver";"";[sound:videos_bsl_signstation_mobile.mp4];"https://media.signbsl.com/videos/bsl/signstation/mobile.mp4";"<i>mobile</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/mobile-phone";"Objects GCSE_vocabulary"
"mobile telephone";"a hand-held mobile radiotelephone for use in an area divided into small sections (cells), each with its own short-range transmitter/receiver";"";[sound:videos_bsl_signstation_mobile.mp4];"https://media.signbsl.com/videos/bsl/signstation/mobile.mp4";"<i>mobile</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/mobile-telephone";"Objects GCSE_vocabulary"
"motorbike";"small motorcycle with a low frame and small wheels and elevated handlebars";"";[sound:videos_bsl_signstation_motorbike.mp4];"https://media.signbsl.com/videos/bsl/signstation/motorbike.mp4";"<i>motorbike</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/motorbike";"Objects GCSE_vocabulary"
"penny";"a fractional monetary unit of Ireland and the United Kingdom; equal to one hundredth of a pound";"";[sound:videos_bsl_signstation_penny.mp4];"https://media.signbsl.com/videos/bsl/signstation/penny.mp4";"<i>penny</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/penny";"Objects GCSE_vocabulary"
"railway station";"terminal where trains load or unload passengers or goods";"";[sound:videos_bsl_signstation_train%20station.mp4];"https://media.signbsl.com/videos/bsl/signstation/train%20station.mp4";"<i>train station</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/railway-station";"Objects GCSE_vocabulary"
"scissors";"and edge tool having two crossed pivoting blades";"";[sound:videos_bsl_hairandbeauty_mp4_Scissors.mp4];"https://media.signbsl.com/videos/bsl/hairandbeauty/mp4/Scissors.mp4";"<i>Scissors</i> <span style=""color:#666; font-size:80%;"">- Hair and Beauty</span>";"https://signbsl.com/sign/scissors";"Objects GCSE_vocabulary"
"spoon";"a piece of cutlery with a shallow bowl-shaped container and a handle; used to stir or serve or take up food";"";[sound:videos_bsl_signstation_spoon.mp4];"https://media.signbsl.com/videos/bsl/signstation/spoon.mp4";"<i>spoon</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/spoon";"Objects GCSE_vocabulary"
"stairs";"a way of access consisting of a set of steps";"";[sound:videos_bsl_signstation_stairs.mp4];"https://media.signbsl.com/videos/bsl/signstation/stairs.mp4";"<i>stairs</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/stairs";"Objects GCSE_vocabulary Signature_Level_1_Award"
"taxi";"a car driven by a person whose job is to take passengers where they want to go in exchange for money";"";[sound:videos_bsl_signstation_taxi.mp4];"https://media.signbsl.com/videos/bsl/signstation/taxi.mp4";"<i>taxi</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/taxi";"Objects GCSE_vocabulary"
"toaster";"a kitchen appliance (usually electric) for toasting bread";"";[sound:videos_bsl_signstation_101-06-1458.mp4];"https://media.signbsl.com/videos/bsl/signstation/101-06-1458.mp4";"<i>Toaster</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/toaster";"Objects GCSE_vocabulary"
"toothbrush";"small brush; has long handle; used to clean teeth";"";[sound:videos_bsl_signstation_toothbrush.mp4];"https://media.signbsl.com/videos/bsl/signstation/toothbrush.mp4";"<i>toothbrush</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/toothbrush";"Objects GCSE_vocabulary"
"tram";"a wheeled vehicle that runs on rails and is propelled by electricity";"""`tram' and `tramcar' are British terms"";";[sound:videos_bsl_winkball_mp4_4bf3eb89-45ef-4ab0-bfa9-eb1fc7c4c072.mp4];"https://media.signbsl.com/videos/bsl/winkball/mp4/4bf3eb89-45ef-4ab0-bfa9-eb1fc7c4c072.mp4";"<i>tram</i> <span style=""color:#666; font-size:80%;"">- Deafax <a href=""https://www.deafax.org/"" rel=""nofollow"" target=""_blank"">More details</a></span>";"https://signbsl.com/sign/tram";"Objects GCSE_vocabulary"
"vacuum cleaner";"an electrical home appliance that cleans by suction";"";[sound:videos_bsl_signstation_vacuum.mp4];"https://media.signbsl.com/videos/bsl/signstation/vacuum.mp4";"<i>vacuum</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/vacuum-cleaner";"Objects GCSE_vocabulary"
"wallet";"a pocket-size case for holding papers and paper money";"";[sound:videos_bsl_signstation_101-06-1071.mp4];"https://media.signbsl.com/videos/bsl/signstation/101-06-1071.mp4";"<i>Wallet</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/wallet";"Objects GCSE_vocabulary"
"WiFi";"a local area network that uses high frequency radio signals to transmit and receive data over distances of a few hundred feet; uses ethernet protocol";"";[sound:videos_ict_mp4_1000_wifi.mp4];"https://media.signbsl.com/videos/ict/mp4/1000_wifi.mp4";"<i>wifi</i> <span style=""color:#666; font-size:80%;"">- QIA Dictionary of ICT</span>";"https://signbsl.com/sign/wifi";"Objects GCSE_vocabulary"
"eighteen";"being one more than seventeen";"";[sound:videos_bsl_signstation_18.mp4];"https://media.signbsl.com/videos/bsl/signstation/18.mp4";"<i>18</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/eighteen";"Numerals"
"eighteenth";"coming next after the seventeenth in position";"";[sound:videos_bsl_signstation_18th.mp4];"https://media.signbsl.com/videos/bsl/signstation/18th.mp4";"<i>18th</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/eighteenth";"Numerals"
"eighty";"being ten more than seventy";"";[sound:videos_bsl_signstation_80.mp4];"https://media.signbsl.com/videos/bsl/signstation/80.mp4";"<i>80</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/eighty";"Numerals"
"eleventh";"coming next after the tenth and just before the twelfth in position";"";[sound:videos_bsl_signstation_11th.mp4];"https://media.signbsl.com/videos/bsl/signstation/11th.mp4";"<i>11th</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/eleventh";"Numerals"
"fifteenth";"coming next after the fourteenth and just before the sixteenth in position";"";[sound:videos_bsl_signstation_15th.mp4];"https://media.signbsl.com/videos/bsl/signstation/15th.mp4";"<i>15th</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/fifteenth";"Numerals"
"fourteen";"being one more than thirteen";"";[sound:videos_bsl_signstation_14.mp4];"https://media.signbsl.com/videos/bsl/signstation/14.mp4";"<i>14</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/fourteen";"Numerals"
"fourteenth";"coming next after the thirteenth in position";"";[sound:videos_bsl_signstation_14th.mp4];"https://media.signbsl.com/videos/bsl/signstation/14th.mp4";"<i>14th</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/fourteenth";"Numerals"
"nineteen";"being one more than eighteen";"";[sound:videos_bsl_signstation_19.mp4];"https://media.signbsl.com/videos/bsl/signstation/19.mp4";"<i>19</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/nineteen";"Numerals"
"nineteenth";"coming next after the eighteenth in position";"";[sound:videos_bsl_signstation_19th.mp4];"https://media.signbsl.com/videos/bsl/signstation/19th.mp4";"<i>19th</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/nineteenth";"Numerals"
"ninety";"being ten more than eighty";"";[sound:videos_bsl_signstation_90.mp4];"https://media.signbsl.com/videos/bsl/signstation/90.mp4";"<i>90</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/ninety";"Numerals"
"ninth";"coming next after the eighth and just before the tenth in position";"";[sound:videos_bsl_signstation_9th.mp4];"https://media.signbsl.com/videos/bsl/signstation/9th.mp4";"<i>9th</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/ninth";"Numerals"
"seventeen";"being one more than sixteen";"";[sound:videos_bsl_signstation_17.mp4];"https://media.signbsl.com/videos/bsl/signstation/17.mp4";"<i>17</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/seventeen";"Numerals"
"seventeenth";"coming next after the sixteenth in position";"";[sound:videos_bsl_signstation_17th.mp4];"https://media.signbsl.com/videos/bsl/signstation/17th.mp4";"<i>17th</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/seventeenth";"Numerals"
"seventy";"being ten more than sixty";"";[sound:videos_bsl_signstation_70.mp4];"https://media.signbsl.com/videos/bsl/signstation/70.mp4";"<i>70</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/seventy";"Numerals"
"sixteen";"being one more than fifteen";"";[sound:videos_bsl_signstation_16.mp4];"https://media.signbsl.com/videos/bsl/signstation/16.mp4";"<i>16</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/sixteen";"Numerals"
"sixteenth";"coming next after the fifteenth in position";"";[sound:videos_bsl_signstation_16th.mp4];"https://media.signbsl.com/videos/bsl/signstation/16th.mp4";"<i>16th</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/sixteenth";"Numerals"
"sixty";"being ten more than fifty";"";[sound:videos_bsl_signstation_60.mp4];"https://media.signbsl.com/videos/bsl/signstation/60.mp4";"<i>60</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/sixty";"Numerals"
"tenth";"coming next after the ninth and just before the eleventh in position";"";[sound:videos_bsl_signstation_10th.mp4];"https://media.signbsl.com/videos/bsl/signstation/10th.mp4";"<i>10th</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/tenth";"Numerals"
"thirteen";"being one more than twelve";"";[sound:videos_bsl_signstation_13.mp4];"https://media.signbsl.com/videos/bsl/signstation/13.mp4";"<i>13</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/thirteen";"Numerals"
"thirteenth";"coming next after the twelfth in position";"";[sound:videos_bsl_signstation_13th.mp4];"https://media.signbsl.com/videos/bsl/signstation/13th.mp4";"<i>13th</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/thirteenth";"Numerals"
"twelfth";"coming next after the eleventh and just before the thirteenth in position";"";[sound:videos_bsl_signstation_12th.mp4];"https://media.signbsl.com/videos/bsl/signstation/12th.mp4";"<i>12th</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/twelfth";"Numerals"
"twentieth";"coming next after the nineteenth in position";"";[sound:videos_bsl_signstation_20th.mp4];"https://media.signbsl.com/videos/bsl/signstation/20th.mp4";"<i>20th</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/twentieth";"Numerals"
"ill";"not in good physical or mental health";"""ill from the monotony of his suffering"";";[sound:videos_bsl_signstation_sick.mp4];"https://media.signbsl.com/videos/bsl/signstation/sick.mp4";"<i>sick</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/ill";"Adjectives_and_Adverbs GCSE_vocabulary"
"true";"consistent with fact or reality; not false";"""the story is true""; ""it is undesirable to believe a proposition when there is no ground whatever for supposing it true""- B. Russell; ""the true meaning of the statement"";";[sound:videos_bsl_signstation_true.mp4];"https://media.signbsl.com/videos/bsl/signstation/true.mp4";"<i>true</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/true";"Adjectives_and_Adverbs GCSE_vocabulary"
"worse";"(comparative of `bad') inferior to another in quality or condition or desirability";"""this road is worse than the first one we took""; ""the road is in worse shape than it was""; ""she was accused of worse things than cheating and lying"";";[sound:videos_bsl_signstation_worse.mp4];"https://media.signbsl.com/videos/bsl/signstation/worse.mp4";"<i>worse</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/worse";"Adjectives_and_Adverbs GCSE_vocabulary"
"Belfast";"capital and largest city of Northern Ireland; the center of Protestantism in Northern Ireland";"";[sound:videos_bsl_gpnhs_mp4_belfast.mp4];"https://media.signbsl.com/videos/bsl/gpnhs/mp4/belfast.mp4";"<i>belfast</i>";"https://signbsl.com/sign/belfast";"Places GCSE_vocabulary"
"Birmingham";"a city in central England; 2nd largest English city and an important industrial and transportation center";"";[sound:videos_bsl_signstation_Birmingham.mp4];"https://media.signbsl.com/videos/bsl/signstation/Birmingham.mp4";"<i>Birmingham</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/birmingham";"Places GCSE_vocabulary"
"Blackpool";"a resort town in Lancashire in northwestern England on the Irish Sea; famous for its tower";"";[sound:videos_bsl_gpnhs_mp4_blackpool.mp4];"https://media.signbsl.com/videos/bsl/gpnhs/mp4/blackpool.mp4";"<i>blackpool</i>";"https://signbsl.com/sign/blackpool";"Places GCSE_vocabulary"
"Brighton";"a city in East Sussex in southern England that is a popular resort; site of the University of Sussex";"";[sound:videos_bsl_signstation_Brighton.mp4];"https://media.signbsl.com/videos/bsl/signstation/Brighton.mp4";"<i>Brighton</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/brighton";"Places GCSE_vocabulary"
"China";"a communist nation that covers a vast territory in eastern Asia; the most populous country in the world";"";[sound:videos_bsl_signstation_China.mp4];"https://media.signbsl.com/videos/bsl/signstation/China.mp4";"<i>China</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/china";"Places GCSE_vocabulary"
"China";"a government on the island of Taiwan established in 1949 by Chiang Kai-shek after the conquest of mainland China by the communists led by Mao Zedong";"";[sound:videos_bsl_winkball_mp4_05b96484-879a-48c6-9335-1b22536aed19.mp4];"https://media.signbsl.com/videos/bsl/winkball/mp4/05b96484-879a-48c6-9335-1b22536aed19.mp4";"<i>Taiwan</i> <span style=""color:#666; font-size:80%;"">- Deafax <a href=""https://www.deafax.org/"" rel=""nofollow"" target=""_blank"">More details</a></span>";"https://signbsl.com/sign/china";"Places"
"Denmark";"a constitutional monarchy in northern Europe; consists of the mainland of Jutland and many islands between the North Sea and the Baltic Sea";"";[sound:videos_bsl_signstation_Denmark.mp4];"https://media.signbsl.com/videos/bsl/signstation/Denmark.mp4";"<i>Denmark</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/denmark";"Places GCSE_vocabulary"
"Dublin";"capital and largest city and major port of the Irish Free State";"";[sound:videos_bsl_signmonkey_mp4_dublin.mp4];"https://media.signbsl.com/videos/bsl/signmonkey/mp4/dublin.mp4";"<i>dublin</i> <span style=""color:#666; font-size:80%;"">- Karl O'Keeffe <a href=""https://www.signmonkey.net/"" rel=""nofollow"" target=""_blank"">More details</a></span>";"https://signbsl.com/sign/dublin";"Places GCSE_vocabulary"
"Edinburgh";"the capital of Scotland; located in the Lothian Region on the south side of the Firth of Forth";"";[sound:videos_bsl_signstation_Edinburgh.mp4];"https://media.signbsl.com/videos/bsl/signstation/Edinburgh.mp4";"<i>Edinburgh</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/edinburgh";"Places GCSE_vocabulary"
"England";"a division of the United Kingdom";"";[sound:videos_bsl_signstation_England.mp4];"https://media.signbsl.com/videos/bsl/signstation/England.mp4";"<i>England</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/england";"Places GCSE_vocabulary"
"Finland";"republic in northern Europe; achieved independence from Russia in 1917";"";[sound:videos_bsl_signstation_Finland.mp4];"https://media.signbsl.com/videos/bsl/signstation/Finland.mp4";"<i>Finland</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/finland";"Places GCSE_vocabulary"
"France";"a republic in western Europe; the largest country wholly in Europe";"";[sound:videos_bsl_signstation_France.mp4];"https://media.signbsl.com/videos/bsl/signstation/France.mp4";"<i>France</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/france";"Places GCSE_vocabulary"
"Germany";"a republic in central Europe; split into East German and West Germany after World War II and reunited in 1990";"";[sound:videos_bsl_signstation_Germany.mp4];"https://media.signbsl.com/videos/bsl/signstation/Germany.mp4";"<i>Germany</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/germany";"Places GCSE_vocabulary"
"Glasgow";"largest city in Scotland; a port in west central Scotland; one of the great shipbuilding centers of the world";"";[sound:videos_bsl_signstation_Glasgow.mp4];"https://media.signbsl.com/videos/bsl/signstation/Glasgow.mp4";"<i>Glasgow</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/glasgow";"Places GCSE_vocabulary"
"Greece";"a republic in southeastern Europe on the southern part of the Balkan peninsula; known for grapes and olives and olive oil";"";[sound:videos_bsl_signstation_Greece.mp4];"https://media.signbsl.com/videos/bsl/signstation/Greece.mp4";"<i>Greece</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/greece";"Places GCSE_vocabulary"
"India";"a republic in the Asian subcontinent in southern Asia; second most populous country in the world; achieved independence from the United Kingdom in 1947";"";[sound:videos_bsl_signstation_India.mp4];"https://media.signbsl.com/videos/bsl/signstation/India.mp4";"<i>India</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/india";"Places GCSE_vocabulary"
"Ireland";"a republic consisting of 26 of 32 counties comprising the island of Ireland; achieved independence from the United Kingdom in 1921";"";[sound:videos_bsl_signstation_Ireland.mp4];"https://media.signbsl.com/videos/bsl/signstation/Ireland.mp4";"<i>Ireland</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/ireland";"Places GCSE_vocabulary"
"Italy";"a republic in southern Europe on the Italian Peninsula; was the core of the Roman Republic and the Roman Empire between the 4th century BC and the 5th century AD";"";[sound:videos_bsl_deafway_mp4_Italy.mp4];"https://media.signbsl.com/videos/bsl/deafway/mp4/Italy.mp4";"<i>Italy</i> <span style=""color:#666; font-size:80%;"">- Deafway <a href=""https://deafway.org.uk/"" rel=""nofollow"" target=""_blank"">More details</a></span>";"https://signbsl.com/sign/italy";"Places GCSE_vocabulary"
"Japan";"a string of more than 3,000 islands east of Asia extending 1,300 miles between the Sea of Japan and the western Pacific Ocean";"";[sound:videos_bsl_signstation_Japan.mp4];"https://media.signbsl.com/videos/bsl/signstation/Japan.mp4";"<i>Japan</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/japan";"Places GCSE_vocabulary"
"Leeds";"a city on the River Aire in West Yorkshire in northern England; a center of the clothing industry";"";[sound:videos_bsl_signstation_Leeds.mp4];"https://media.signbsl.com/videos/bsl/signstation/Leeds.mp4";"<i>Leeds</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/leeds";"Places GCSE_vocabulary"
"Leicester";"an industrial city in Leicestershire in central England; built on the site of a Roman settlement";"";[sound:videos_bsl_signstation_Leicester.mp4];"https://media.signbsl.com/videos/bsl/signstation/Leicester.mp4";"<i>Leicester</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/leicester";"Places GCSE_vocabulary"
"Liverpool";"a large city in northwestern England; its port is the country's major outlet for industrial exports";"";[sound:videos_bsl_signstation_Liverpool.mp4];"https://media.signbsl.com/videos/bsl/signstation/Liverpool.mp4";"<i>Liverpool</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/liverpool";"Places"
"London";"the capital and largest city of England; located on the Thames in southeastern England; financial and industrial and cultural center";"";[sound:videos_bsl_signstation_London.mp4];"https://media.signbsl.com/videos/bsl/signstation/London.mp4";"<i>London</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/london";"Places GCSE_vocabulary"
"Manchester";"largest city in New Hampshire; located in southeastern New Hampshire on the Merrimack river";"";[sound:videos_bsl_signstation_Manchester.mp4];"https://media.signbsl.com/videos/bsl/signstation/Manchester.mp4";"<i>Manchester</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/manchester";"Places GCSE_vocabulary"
"Northern Ireland";"a division of the United Kingdom located on the northern part of the island of Ireland";"";[sound:videos_bsl_signstation_northern%20ireland.mp4];"https://media.signbsl.com/videos/bsl/signstation/northern%20ireland.mp4";"<i>northern ireland</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/northern-ireland";"Places GCSE_vocabulary"
"Norway";"a constitutional monarchy in northern Europe on the western side of the Scandinavian Peninsula; achieved independence from Sweden in 1905";"";[sound:videos_bsl_signstation_Norway.mp4];"https://media.signbsl.com/videos/bsl/signstation/Norway.mp4";"<i>Norway</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/norway";"Places GCSE_vocabulary"
"Pakistan";"a Muslim republic that occupies the heartland of ancient south Asian civilization in the Indus River valley; formerly part of India; achieved independence from the United Kingdom in 1947";"";[sound:videos_bsl_signstation_Pakistan.mp4];"https://media.signbsl.com/videos/bsl/signstation/Pakistan.mp4";"<i>Pakistan</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/pakistan";"Places GCSE_vocabulary"
"Paris";"the capital and largest city of France; and international center of culture and commerce";"";[sound:videos_bsl_signmonkey_mp4_paris.mp4];"https://media.signbsl.com/videos/bsl/signmonkey/mp4/paris.mp4";"<i>paris</i> <span style=""color:#666; font-size:80%;"">- Karl O'Keeffe <a href=""https://www.signmonkey.net/"" rel=""nofollow"" target=""_blank"">More details</a></span>";"https://signbsl.com/sign/paris";"Places"
"Portsmouth";"a port city in southern England on the English Channel; Britain's major naval base";"";[sound:videos_bsl_signstation_Portsmouth.mp4];"https://media.signbsl.com/videos/bsl/signstation/Portsmouth.mp4";"<i>Portsmouth</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/portsmouth";"Places GCSE_vocabulary"
"Portugal";"a republic in southwestern Europe on the Iberian Peninsula; Portuguese explorers and colonists in the 15th and 16th centuries created a vast overseas empire (including Brazil)";"";[sound:videos_bsl_signstation_Portugal.mp4];"https://media.signbsl.com/videos/bsl/signstation/Portugal.mp4";"<i>Portugal</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/portugal";"Places"
"Rome";"capital and largest city of Italy; on the Tiber; seat of the Roman Catholic Church; formerly the capital of the Roman Republic and the Roman Empire";"";[sound:videos_bsl_youtube_mp4_73e48b243534235e95fcc25c476474f0.mp4];"https://media.signbsl.com/videos/bsl/youtube/mp4/73e48b243534235e95fcc25c476474f0.mp4";"<i>Rome</i> <span style=""color:#666; font-size:80%;"">- Signature <a href=""https://www.signature.org.uk/"" rel=""nofollow"" target=""_blank"">More details</a></span>";"https://signbsl.com/sign/rome";"Places"
"Russia";"a federation in northeastern Europe and northern Asia; formerly Soviet Russia; since 1991 an independent state";"";[sound:videos_bsl_winkball_mp4_dfc800d2-b96e-4a0f-bdfe-b78104034697.mp4];"https://media.signbsl.com/videos/bsl/winkball/mp4/dfc800d2-b96e-4a0f-bdfe-b78104034697.mp4";"<i>Russia</i> <span style=""color:#666; font-size:80%;"">- Deafax <a href=""https://www.deafax.org/"" rel=""nofollow"" target=""_blank"">More details</a></span>";"https://signbsl.com/sign/russia";"Places GCSE_vocabulary"
"Scotland";"one of the four countries that make up the United Kingdom of Great Britain and Northern Ireland; located on the northern part of the island of Great Britain; famous for bagpipes and plaids and kilts";"";[sound:videos_bsl_signstation_Scotland.mp4];"https://media.signbsl.com/videos/bsl/signstation/Scotland.mp4";"<i>Scotland</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/scotland";"Places"
"Spain";"a parliamentary monarchy in southwestern Europe on the Iberian Peninsula; a former colonial power";"";[sound:videos_bsl_signstation_Spain.mp4];"https://media.signbsl.com/videos/bsl/signstation/Spain.mp4";"<i>Spain</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/spain";"Places"
"Sweden";"a Scandinavian kingdom in the eastern part of the Scandinavian Peninsula";"";[sound:videos_bsl_signstation_Sweden.mp4];"https://media.signbsl.com/videos/bsl/signstation/Sweden.mp4";"<i>Sweden</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/sweden";"Places"
"USA";"North American republic containing 50 states - 48 conterminous states in North America plus Alaska in northwest North America and the Hawaiian Islands in the Pacific Ocean; achieved independence in 1776";"";[sound:videos_bsl_signstation_America.mp4];"https://media.signbsl.com/videos/bsl/signstation/America.mp4";"<i>America</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/usa";"Places"
